venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario;costo_unitario;descuento_porcentaje;venta_neta;costo_total;utilidad
364;2024-04-23;12;105;5;10;2;181.86;114;10;327.35;228;99.35
365;2024-10-01;24;345;5;15;5;405.54;306;0;2027.7;1530;497.7
366;2023-03-30;6;399;5;15;4;125.45;96;10;451.62;384;67.62
367;2024-05-31;11;168;5;5;4;519.38;363;0;2077.52;1452;625.52
368;2024-05-12;20;261;1;11;1;479.99;293;0;479.99;293;186.99
369;2023-08-31;12;316;2;12;2;181.86;114;0;363.72;228;135.72
370;2025-02-21;3;281;2;12;2;212.75;123;10;382.95;246;136.95
371;2025-03-05;13;211;3;8;5;770.23;523;0;3851.15;2615;1236.15
372;2024-05-11;6;146;2;7;4;125.45;96;10;451.62;384;67.62
373;2025-05-19;19;23;1;6;4;244.74;140;0;978.96;560;418.96
374;2025-08-22;23;93;1;1;1;1081.01;680;5;1026.96;680;346.96
375;2024-07-06;13;220;1;6;2;770.23;523;10;1386.41;1046;340.41
376;2023-07-03;3;31;5;5;2;212.75;123;0;425.5;246;179.5
377;2023-09-03;17;225;5;5;3;439.51;310;15;1120.75;930;190.75
378;2023-08-20;18;373;5;15;2;377.84;282;15;642.33;564;78.33
379;2023-06-18;22;458;5;5;4;96.8;77;15;329.12;308;21.12
380;2024-03-18;9;466;3;8;2;316.86;233;0;633.72;466;167.72
381;2024-08-25;18;364;2;7;2;377.84;282;0;755.68;564;191.68
382;2025-05-22;3;434;3;8;1;212.75;123;15;180.84;123;57.84
383;2025-04-30;9;265;1;11;3;316.86;233;5;903.05;699;204.05
384;2025-02-07;15;499;1;11;4;74.85;55;0;299.4;220;79.4
385;2023-12-21;4;72;4;14;1;1059.28;606;15;900.39;606;294.39
386;2025-11-13;16;125;5;15;2;142.24;105;5;270.26;210;60.26
387;2023-08-18;1;145;3;13;4;242.37;174;10;872.53;696;176.53
388;2023-04-14;6;2;2;2;2;125.45;96;0;250.9;192;58.9
389;2025-05-25;21;138;1;1;4;382.02;244;0;1528.08;976;552.08
390;2024-05-20;11;144;5;10;2;519.38;363;10;934.88;726;208.88
391;2023-04-18;25;456;5;5;4;978.48;682;0;3913.92;2728;1185.92
392;2025-11-18;9;72;4;14;4;316.86;233;5;1204.07;932;272.07
393;2025-07-13;8;114;4;4;3;919.26;614;0;2757.78;1842;915.78
394;2025-01-17;19;45;5;5;3;244.74;140;10;660.8;420;240.8
395;2023-11-25;3;494;5;10;5;212.75;123;5;1010.56;615;395.56
396;2024-10-18;4;133;2;7;4;1059.28;606;0;4237.12;2424;1813.12
397;2023-02-27;15;32;1;11;3;74.85;55;0;224.55;165;59.55
398;2025-04-01;22;112;5;5;4;96.8;77;15;329.12;308;21.12
399;2024-04-12;1;147;5;10;2;242.37;174;0;484.74;348;136.74
400;2025-03-14;17;208;3;3;4;439.51;310;15;1494.33;1240;254.33
401;2024-01-19;21;211;3;3;2;382.02;244;0;764.04;488;276.04
402;2023-09-24;23;429;5;15;3;1081.01;680;0;3243.03;2040;1203.03
403;2024-04-01;11;140;2;7;5;519.38;363;0;2596.9;1815;781.9
404;2024-08-24;19;151;2;12;2;244.74;140;0;489.48;280;209.48
405;2023-11-18;16;214;2;7;3;142.24;105;15;362.71;315;47.71
406;2025-04-03;16;32;2;2;4;142.24;105;15;483.62;420;63.62
407;2023-01-16;14;44;1;6;2;361.58;231;0;723.16;462;261.16
408;2024-02-07;10;440;5;15;3;1154.83;660;0;3464.49;1980;1484.49
409;2023-01-30;23;61;4;9;5;1081.01;680;15;4594.29;3400;1194.29
410;2025-08-26;4;237;1;11;2;1059.28;606;5;2012.63;1212;800.63
411;2025-02-06;19;465;4;9;1;244.74;140;0;244.74;140;104.74
412;2024-02-26;20;408;5;10;2;479.99;293;0;959.98;586;373.98
413;2024-06-11;19;485;3;3;3;244.74;140;10;660.8;420;240.8
414;2025-04-21;5;38;4;4;4;69.39;47;0;277.56;188;89.56
415;2023-12-04;22;222;3;13;4;96.8;77;15;329.12;308;21.12
416;2024-04-15;1;176;3;8;2;242.37;174;0;484.74;348;136.74
417;2024-12-31;8;432;3;3;5;919.26;614;10;4136.67;3070;1066.67
418;2024-09-15;18;348;4;14;3;377.84;282;15;963.49;846;117.49
419;2025-05-05;14;326;2;2;5;361.58;231;0;1807.9;1155;652.9
420;2024-10-25;19;216;1;11;1;244.74;140;15;208.03;140;68.03
421;2023-05-19;12;156;4;14;4;181.86;114;0;727.44;456;271.44
422;2024-11-17;14;278;3;3;4;361.58;231;0;1446.32;924;522.32
423;2025-05-08;25;397;3;8;2;978.48;682;0;1956.96;1364;592.96
424;2023-10-18;13;106;2;12;1;770.23;523;0;770.23;523;247.23
425;2025-08-14;4;275;2;12;4;1059.28;606;15;3601.55;2424;1177.55
426;2023-12-03;9;25;2;12;5;316.86;233;0;1584.3;1165;419.3
427;2024-05-05;7;73;3;13;3;522.78;346;0;1568.34;1038;530.34
428;2023-03-29;4;204;5;5;5;1059.28;606;5;5031.58;3030;2001.58
429;2024-04-11;2;308;5;5;1;1150.48;670;5;1092.96;670;422.96
430;2023-08-25;26;428;1;6;4;835.82;478;0;3343.28;1912;1431.28
431;2024-11-13;4;277;4;9;5;1059.28;606;5;5031.58;3030;2001.58
432;2025-08-28;19;41;2;7;3;244.74;140;10;660.8;420;240.8
433;2023-10-12;1;122;4;4;1;242.37;174;0;242.37;174;68.37
434;2023-07-10;11;421;4;14;2;519.38;363;0;1038.76;726;312.76
435;2023-01-04;26;79;3;3;2;835.82;478;5;1588.06;956;632.06
436;2024-02-09;21;464;2;7;2;382.02;244;15;649.43;488;161.43
437;2025-07-07;21;38;5;5;3;382.02;244;0;1146.06;732;414.06
438;2025-01-08;5;55;1;6;5;69.39;47;0;346.95;235;111.95
439;2023-08-29;9;276;4;4;4;316.86;233;15;1077.32;932;145.32
440;2023-11-03;2;224;5;5;5;1150.48;670;0;5752.4;3350;2402.4
441;2025-04-03;21;311;3;3;4;382.02;244;10;1375.27;976;399.27
442;2025-01-09;26;2;5;5;2;835.82;478;15;1420.89;956;464.89
443;2025-09-13;24;350;2;2;3;405.54;306;0;1216.62;918;298.62
444;2024-07-03;7;48;3;3;5;522.78;346;5;2483.2;1730;753.2
445;2023-11-15;5;494;2;12;1;69.39;47;0;69.39;47;22.39
446;2023-08-18;1;439;3;13;3;242.37;174;10;654.4;522;132.4
447;2024-02-10;23;267;4;4;3;1081.01;680;15;2756.58;2040;716.58
448;2025-02-05;9;324;1;11;1;316.86;233;0;316.86;233;83.86
449;2024-07-24;4;119;5;5;4;1059.28;606;5;4025.26;2424;1601.26
450;2024-05-20;5;236;4;4;2;69.39;47;10;124.9;94;30.9
451;2023-01-28;20;187;3;3;3;479.99;293;0;1439.97;879;560.97
452;2023-03-24;23;413;2;7;1;1081.01;680;10;972.91;680;292.91
453;2025-12-31;21;218;4;4;4;382.02;244;15;1298.87;976;322.87
454;2024-10-16;14;443;5;15;2;361.58;231;5;687.0;462;225.0
455;2025-08-31;5;495;3;13;2;69.39;47;10;124.9;94;30.9
456;2024-03-10;7;460;5;15;4;522.78;346;0;2091.12;1384;707.12
457;2025-04-04;4;1;5;10;4;1059.28;606;5;4025.26;2424;1601.26
458;2023-09-28;21;432;1;1;1;382.02;244;0;382.02;244;138.02
459;2024-09-18;21;335;5;15;1;382.02;244;10;343.82;244;99.82
460;2023-12-30;16;351;1;11;2;142.24;105;0;284.48;210;74.48
461;2024-08-27;1;224;5;15;2;242.37;174;0;484.74;348;136.74
462;2025-07-20;10;266;1;11;3;1154.83;660;0;3464.49;1980;1484.49
463;2023-06-05;25;229;5;5;1;978.48;682;0;978.48;682;296.48
464;2023-03-20;2;104;5;5;3;1150.48;670;0;3451.44;2010;1441.44
465;2024-02-02;12;117;2;2;4;181.86;114;0;727.44;456;271.44
466;2023-10-09;1;332;3;8;1;242.37;174;5;230.25;174;56.25
467;2024-09-06;18;349;5;5;5;377.84;282;5;1794.74;1410;384.74
468;2023-07-05;20;251;2;12;1;479.99;293;15;407.99;293;114.99
469;2023-03-31;17;351;4;14;3;439.51;310;0;1318.53;930;388.53
470;2025-06-14;17;221;4;14;1;439.51;310;10;395.56;310;85.56
471;2023-09-07;1;489;3;13;3;242.37;174;0;727.11;522;205.11
472;2025-12-07;12;383;5;5;2;181.86;114;15;309.16;228;81.16
473;2024-03-20;24;318;2;12;4;405.54;306;0;1622.16;1224;398.16
474;2024-08-26;8;409;1;6;4;919.26;614;0;3677.04;2456;1221.04
475;2024-10-23;11;499;3;13;4;519.38;363;10;1869.77;1452;417.77
476;2025-03-09;18;251;1;1;4;377.84;282;10;1360.22;1128;232.22
477;2023-10-25;6;315;1;6;2;125.45;96;0;250.9;192;58.9
478;2023-07-08;2;433;4;14;2;1150.48;670;5;2185.91;1340;845.91
479;2024-04-27;21;190;5;15;1;382.02;244;0;382.02;244;138.02
480;2024-10-25;3;136;5;5;4;212.75;123;0;851.0;492;359.0
481;2023-08-08;16;117;4;14;1;142.24;105;5;135.13;105;30.13
482;2025-10-03;20;409;5;5;2;479.99;293;15;815.98;586;229.98
483;2025-04-23;6;139;5;5;1;125.45;96;15;106.63;96;10.63
484;2025-09-28;7;310;5;10;1;522.78;346;0;522.78;346;176.78
485;2023-12-31;11;327;2;2;3;519.38;363;0;1558.14;1089;469.14
486;2023-04-18;13;96;3;13;1;770.23;523;0;770.23;523;247.23
487;2024-02-18;26;318;4;9;1;835.82;478;0;835.82;478;357.82
488;2024-05-17;17;332;4;14;3;439.51;310;0;1318.53;930;388.53
489;2023-11-01;10;424;1;6;2;1154.83;660;0;2309.66;1320;989.66
490;2025-01-01;24;202;5;10;5;405.54;306;0;2027.7;1530;497.7
491;2023-05-24;23;87;3;3;3;1081.01;680;0;3243.03;2040;1203.03
492;2024-01-23;12;259;3;8;2;181.86;114;15;309.16;228;81.16
493;2023-10-17;18;291;2;7;1;377.84;282;15;321.16;282;39.16
494;2023-04-08;2;423;3;3;2;1150.48;670;0;2300.96;1340;960.96
495;2023-05-06;24;398;1;6;4;405.54;306;5;1541.05;1224;317.05
496;2025-11-02;2;109;1;11;5;1150.48;670;0;5752.4;3350;2402.4
497;2023-08-18;20;364;5;15;5;479.99;293;0;2399.95;1465;934.95
498;2025-10-16;19;100;1;6;5;244.74;140;0;1223.7;700;523.7
499;2023-08-16;10;380;1;1;2;1154.83;660;0;2309.66;1320;989.66
500;2025-08-21;6;51;1;1;2;125.45;96;5;238.35;192;46.35
501;2024-01-06;18;81;5;10;1;377.84;282;0;377.84;282;95.84
502;2025-12-17;5;385;4;4;1;69.39;47;0;69.39;47;22.39
503;2023-12-08;2;290;5;15;5;1150.48;670;0;5752.4;3350;2402.4
504;2025-10-05;24;172;4;9;4;405.54;306;0;1622.16;1224;398.16
505;2023-12-16;7;113;5;15;2;522.78;346;15;888.73;692;196.73
506;2025-01-13;6;128;4;4;2;125.45;96;15;213.26;192;21.26
507;2025-11-14;10;341;5;5;5;1154.83;660;0;5774.15;3300;2474.15
508;2025-07-17;23;389;1;6;3;1081.01;680;0;3243.03;2040;1203.03
509;2025-09-27;18;145;4;4;4;377.84;282;0;1511.36;1128;383.36
510;2024-12-22;15;396;4;4;3;74.85;55;0;224.55;165;59.55
511;2025-11-16;17;308;1;1;2;439.51;310;0;879.02;620;259.02
512;2024-08-20;9;76;1;11;3;316.86;233;10;855.52;699;156.52
513;2024-05-22;9;149;3;8;1;316.86;233;15;269.33;233;36.33
514;2025-05-21;21;269;1;11;5;382.02;244;0;1910.1;1220;690.1
515;2025-02-15;4;176;5;5;1;1059.28;606;5;1006.32;606;400.32
516;2023-11-11;26;433;1;11;2;835.82;478;10;1504.48;956;548.48
517;2023-01-14;12;22;2;2;2;181.86;114;5;345.53;228;117.53
518;2024-06-24;21;158;2;7;1;382.02;244;0;382.02;244;138.02
519;2024-08-08;15;255;1;11;4;74.85;55;15;254.49;220;34.49
520;2025-03-14;3;428;4;14;1;212.75;123;0;212.75;123;89.75
521;2024-02-01;2;94;2;12;5;1150.48;670;5;5464.78;3350;2114.78
522;2024-10-06;22;352;5;15;2;96.8;77;0;193.6;154;39.6
523;2023-06-04;14;139;3;8;5;361.58;231;0;1807.9;1155;652.9
524;2025-06-15;5;96;1;1;3;69.39;47;15;176.94;141;35.94
525;2023-11-06;19;486;1;6;4;244.74;140;0;978.96;560;418.96
526;2025-11-10;2;420;4;4;4;1150.48;670;5;4371.82;2680;1691.82
527;2023-11-02;18;91;4;14;1;377.84;282;5;358.95;282;76.95
528;2025-03-12;19;460;2;12;4;244.74;140;5;930.01;560;370.01
529;2025-01-03;11;305;2;7;3;519.38;363;5;1480.23;1089;391.23
530;2025-03-22;10;64;1;6;3;1154.83;660;10;3118.04;1980;1138.04
531;2023-07-26;12;474;3;13;2;181.86;114;0;363.72;228;135.72
532;2023-12-21;25;437;4;9;4;978.48;682;0;3913.92;2728;1185.92
533;2023-11-29;11;201;1;1;4;519.38;363;0;2077.52;1452;625.52
534;2024-08-25;2;147;4;14;2;1150.48;670;0;2300.96;1340;960.96
535;2024-04-26;15;38;1;1;5;74.85;55;0;374.25;275;99.25
536;2025-06-23;20;425;3;8;5;479.99;293;5;2279.95;1465;814.95
537;2023-11-30;19;194;5;15;3;244.74;140;10;660.8;420;240.8
538;2023-12-16;5;149;4;4;1;69.39;47;0;69.39;47;22.39
539;2025-03-12;13;393;1;6;4;770.23;523;10;2772.83;2092;680.83
540;2025-09-14;23;96;5;15;1;1081.01;680;0;1081.01;680;401.01
541;2025-01-27;2;14;3;13;5;1150.48;670;10;5177.16;3350;1827.16
542;2023-04-06;11;238;3;8;5;519.38;363;5;2467.05;1815;652.05
543;2024-02-11;11;190;2;2;2;519.38;363;0;1038.76;726;312.76
544;2025-04-16;12;475;5;15;2;181.86;114;0;363.72;228;135.72
545;2023-06-20;22;256;1;6;2;96.8;77;5;183.92;154;29.92
546;2025-06-03;12;353;5;15;2;181.86;114;0;363.72;228;135.72
547;2024-06-14;10;202;2;7;4;1154.83;660;10;4157.39;2640;1517.39
548;2023-10-13;5;128;5;15;2;69.39;47;15;117.96;94;23.96
549;2024-07-19;6;239;3;3;1;125.45;96;0;125.45;96;29.45
550;2025-12-15;17;26;4;9;3;439.51;310;0;1318.53;930;388.53
551;2024-06-13;24;52;5;15;4;405.54;306;0;1622.16;1224;398.16
552;2024-11-09;7;12;1;11;1;522.78;346;10;470.5;346;124.5
553;2023-05-21;9;415;5;15;3;316.86;233;0;950.58;699;251.58
554;2025-12-19;13;227;4;14;5;770.23;523;0;3851.15;2615;1236.15
555;2023-11-07;23;364;3;8;1;1081.01;680;0;1081.01;680;401.01
556;2023-01-31;13;396;2;2;3;770.23;523;0;2310.69;1569;741.69
557;2024-08-19;12;387;5;15;3;181.86;114;0;545.58;342;203.58
558;2025-11-20;4;487;3;8;4;1059.28;606;10;3813.41;2424;1389.41
559;2025-07-01;22;64;4;9;3;96.8;77;0;290.4;231;59.4
560;2023-05-12;17;181;3;13;2;439.51;310;10;791.12;620;171.12
561;2025-11-09;10;406;3;13;5;1154.83;660;15;4908.03;3300;1608.03
562;2024-05-01;5;398;1;11;3;69.39;47;15;176.94;141;35.94
563;2024-10-31;23;64;5;10;2;1081.01;680;10;1945.82;1360;585.82
564;2024-12-06;5;305;2;2;1;69.39;47;5;65.92;47;18.92
565;2024-08-29;16;365;5;5;5;142.24;105;0;711.2;525;186.2
566;2024-01-19;16;44;1;6;4;142.24;105;10;512.06;420;92.06
567;2024-10-06;15;500;3;8;1;74.85;55;0;74.85;55;19.85
568;2024-10-25;9;304;1;11;4;316.86;233;0;1267.44;932;335.44
569;2023-01-20;25;316;2;7;5;978.48;682;5;4647.78;3410;1237.78
570;2023-02-14;8;341;1;1;2;919.26;614;0;1838.52;1228;610.52
571;2023-07-20;2;371;4;14;2;1150.48;670;0;2300.96;1340;960.96
572;2023-07-12;4;369;4;14;4;1059.28;606;5;4025.26;2424;1601.26
573;2023-11-05;9;450;2;12;1;316.86;233;15;269.33;233;36.33
574;2025-07-07;8;439;4;14;1;919.26;614;0;919.26;614;305.26
575;2024-03-08;17;47;1;1;4;439.51;310;15;1494.33;1240;254.33
576;2025-06-09;11;452;2;7;1;519.38;363;0;519.38;363;156.38
577;2025-03-06;11;148;2;2;4;519.38;363;5;1973.64;1452;521.64
578;2023-08-07;18;237;1;11;5;377.84;282;10;1700.28;1410;290.28
579;2023-01-28;5;18;4;14;5;69.39;47;0;346.95;235;111.95
580;2025-03-16;18;72;5;5;1;377.84;282;10;340.06;282;58.06
581;2024-12-20;13;384;5;15;1;770.23;523;15;654.7;523;131.7
582;2023-01-13;25;27;1;6;2;978.48;682;15;1663.42;1364;299.42
583;2025-11-15;10;431;3;13;3;1154.83;660;0;3464.49;1980;1484.49
584;2024-11-12;6;294;2;7;2;125.45;96;0;250.9;192;58.9
585;2023-08-26;9;33;2;7;3;316.86;233;10;855.52;699;156.52
586;2023-02-01;24;44;5;5;3;405.54;306;0;1216.62;918;298.62
587;2025-06-04;17;372;4;9;2;439.51;310;0;879.02;620;259.02
588;2024-12-06;21;91;5;5;1;382.02;244;15;324.72;244;80.72
589;2025-12-19;6;361;2;7;3;125.45;96;5;357.53;288;69.53
590;2025-12-13;7;439;1;6;2;522.78;346;15;888.73;692;196.73
591;2025-02-22;23;276;3;8;3;1081.01;680;15;2756.58;2040;716.58
592;2023-06-18;9;420;4;4;5;316.86;233;0;1584.3;1165;419.3
593;2024-11-27;12;172;2;2;3;181.86;114;0;545.58;342;203.58
594;2025-01-25;11;301;4;14;2;519.38;363;15;882.95;726;156.95
595;2025-12-09;26;297;3;13;2;835.82;478;5;1588.06;956;632.06
596;2024-11-25;8;321;3;8;3;919.26;614;15;2344.11;1842;502.11
597;2025-05-20;21;257;3;13;2;382.02;244;15;649.43;488;161.43
598;2024-09-03;22;223;2;2;4;96.8;77;10;348.48;308;40.48
599;2023-08-03;16;271;1;1;5;142.24;105;0;711.2;525;186.2
600;2023-09-06;17;435;3;13;2;439.51;310;15;747.17;620;127.17
601;2024-05-22;24;45;2;7;1;405.54;306;5;385.26;306;79.26
602;2025-11-28;9;129;1;6;4;316.86;233;5;1204.07;932;272.07
603;2025-02-28;12;198;3;13;5;181.86;114;15;772.91;570;202.91
604;2023-01-10;23;262;3;13;3;1081.01;680;0;3243.03;2040;1203.03
605;2023-02-14;19;418;4;4;3;244.74;140;10;660.8;420;240.8
606;2023-04-23;15;329;3;8;3;74.85;55;5;213.32;165;48.32
607;2024-05-27;17;134;4;4;4;439.51;310;0;1758.04;1240;518.04
608;2023-10-20;24;345;1;11;3;405.54;306;15;1034.13;918;116.13
609;2025-04-25;23;288;5;5;4;1081.01;680;10;3891.64;2720;1171.64
610;2025-08-14;25;218;1;11;2;978.48;682;15;1663.42;1364;299.42
611;2025-09-18;3;477;2;12;4;212.75;123;0;851.0;492;359.0
612;2025-03-09;16;267;5;10;3;142.24;105;5;405.38;315;90.38
613;2024-07-10;1;47;4;14;3;242.37;174;15;618.04;522;96.04
614;2025-11-07;4;105;1;11;1;1059.28;606;15;900.39;606;294.39
615;2024-10-19;13;477;4;14;5;770.23;523;0;3851.15;2615;1236.15
616;2023-10-15;25;169;5;10;2;978.48;682;5;1859.11;1364;495.11
617;2025-08-25;10;446;5;10;2;1154.83;660;10;2078.69;1320;758.69
618;2025-01-03;20;485;2;7;3;479.99;293;15;1223.97;879;344.97
619;2024-02-06;17;374;1;11;1;439.51;310;0;439.51;310;129.51
620;2025-07-21;17;472;5;15;1;439.51;310;0;439.51;310;129.51
621;2024-01-31;5;490;4;14;1;69.39;47;5;65.92;47;18.92
622;2024-07-02;19;13;5;5;5;244.74;140;0;1223.7;700;523.7
623;2024-10-23;1;50;4;9;5;242.37;174;0;1211.85;870;341.85
624;2025-04-11;23;278;3;13;5;1081.01;680;0;5405.05;3400;2005.05
625;2023-04-05;4;315;3;8;1;1059.28;606;0;1059.28;606;453.28
626;2023-10-20;22;120;1;6;2;96.8;77;10;174.24;154;20.24
627;2023-10-27;25;213;1;6;1;978.48;682;0;978.48;682;296.48
628;2023-09-08;11;122;1;11;2;519.38;363;15;882.95;726;156.95
629;2025-07-13;11;3;5;10;4;519.38;363;0;2077.52;1452;625.52
630;2024-02-01;22;395;2;12;3;96.8;77;0;290.4;231;59.4
631;2025-11-05;6;401;4;4;2;125.45;96;15;213.26;192;21.26
632;2023-01-14;19;333;4;4;5;244.74;140;0;1223.7;700;523.7
633;2025-07-22;22;184;1;1;1;96.8;77;15;82.28;77;5.28
634;2023-09-25;15;27;3;13;3;74.85;55;5;213.32;165;48.32
635;2023-01-08;18;368;3;13;4;377.84;282;15;1284.66;1128;156.66
636;2024-10-08;22;107;5;15;1;96.8;77;15;82.28;77;5.28
637;2025-10-07;4;339;4;9;1;1059.28;606;0;1059.28;606;453.28
638;2023-04-22;24;327;4;9;1;405.54;306;15;344.71;306;38.71
639;2023-12-16;6;436;5;10;3;125.45;96;5;357.53;288;69.53
640;2025-04-27;3;32;4;4;5;212.75;123;0;1063.75;615;448.75
641;2025-11-11;19;176;4;4;1;244.74;140;0;244.74;140;104.74
642;2025-08-16;23;49;5;10;3;1081.01;680;10;2918.73;2040;878.73
643;2024-10-02;19;494;4;4;4;244.74;140;0;978.96;560;418.96
644;2025-05-09;23;190;2;2;1;1081.01;680;10;972.91;680;292.91
645;2024-01-17;17;33;2;2;4;439.51;310;0;1758.04;1240;518.04
646;2025-06-19;3;316;1;1;2;212.75;123;10;382.95;246;136.95
647;2024-05-04;14;177;1;11;1;361.58;231;0;361.58;231;130.58
648;2024-01-28;21;108;2;12;1;382.02;244;0;382.02;244;138.02
649;2025-01-26;8;266;5;10;1;919.26;614;10;827.33;614;213.33
650;2024-10-29;21;130;4;9;3;382.02;244;0;1146.06;732;414.06
651;2025-04-23;12;47;3;13;5;181.86;114;0;909.3;570;339.3
652;2025-10-22;18;342;5;10;5;377.84;282;0;1889.2;1410;479.2
653;2025-09-23;8;443;1;6;5;919.26;614;10;4136.67;3070;1066.67
654;2023-03-28;4;363;1;1;5;1059.28;606;0;5296.4;3030;2266.4
655;2023-08-25;10;393;1;1;4;1154.83;660;15;3926.42;2640;1286.42
656;2024-12-14;26;213;2;7;4;835.82;478;10;3008.95;1912;1096.95
657;2025-06-05;7;132;5;5;2;522.78;346;15;888.73;692;196.73
658;2024-08-29;19;253;2;12;5;244.74;140;10;1101.33;700;401.33
659;2023-06-23;23;25;2;2;1;1081.01;680;0;1081.01;680;401.01
660;2023-12-03;10;319;4;9;4;1154.83;660;0;4619.32;2640;1979.32
661;2024-12-07;20;492;5;15;2;479.99;293;5;911.98;586;325.98
662;2023-05-27;1;455;3;8;4;242.37;174;5;921.01;696;225.01
663;2023-04-30;25;340;1;6;3;978.48;682;5;2788.67;2046;742.67
664;2024-03-31;21;301;1;11;5;382.02;244;0;1910.1;1220;690.1
665;2025-11-20;19;426;2;2;3;244.74;140;10;660.8;420;240.8
666;2023-01-23;13;60;1;1;3;770.23;523;15;1964.09;1569;395.09
667;2024-04-09;25;474;2;2;3;978.48;682;0;2935.44;2046;889.44
668;2024-11-14;16;80;1;1;3;142.24;105;0;426.72;315;111.72
669;2024-10-31;16;27;3;3;4;142.24;105;0;568.96;420;148.96
670;2023-03-26;22;50;1;1;4;96.8;77;0;387.2;308;79.2
671;2024-07-29;17;9;2;12;2;439.51;310;10;791.12;620;171.12
672;2025-09-08;21;473;4;4;4;382.02;244;10;1375.27;976;399.27
673;2025-10-30;22;487;2;2;4;96.8;77;5;367.84;308;59.84
674;2023-04-13;4;233;3;8;3;1059.28;606;5;3018.95;1818;1200.95
675;2023-09-30;17;302;5;5;4;439.51;310;0;1758.04;1240;518.04
676;2024-08-29;3;98;2;7;4;212.75;123;10;765.9;492;273.9
677;2023-03-20;6;95;1;6;2;125.45;96;15;213.26;192;21.26
678;2025-02-10;19;61;2;12;5;244.74;140;0;1223.7;700;523.7
679;2023-06-29;17;296;5;15;1;439.51;310;5;417.53;310;107.53
680;2023-01-10;6;315;5;10;2;125.45;96;5;238.35;192;46.35
681;2025-02-14;2;278;4;14;4;1150.48;670;0;4601.92;2680;1921.92
682;2025-03-13;21;403;1;6;2;382.02;244;0;764.04;488;276.04
683;2024-02-08;6;182;3;13;3;125.45;96;0;376.35;288;88.35
684;2023-01-01;22;273;5;15;4;96.8;77;15;329.12;308;21.12
685;2023-11-04;14;317;5;10;2;361.58;231;5;687.0;462;225.0
686;2025-03-29;18;499;1;11;4;377.84;282;15;1284.66;1128;156.66
687;2024-01-18;1;486;1;11;2;242.37;174;0;484.74;348;136.74
688;2025-05-17;25;497;5;15;5;978.48;682;0;4892.4;3410;1482.4
689;2024-07-03;4;257;5;5;1;1059.28;606;10;953.35;606;347.35
690;2023-08-12;15;182;5;10;4;74.85;55;10;269.46;220;49.46
691;2023-01-20;17;221;1;11;5;439.51;310;15;1867.92;1550;317.92
692;2023-12-29;18;64;1;11;5;377.84;282;10;1700.28;1410;290.28
693;2023-04-05;11;47;5;5;2;519.38;363;0;1038.76;726;312.76
694;2024-05-22;25;262;3;13;2;978.48;682;5;1859.11;1364;495.11
695;2025-01-03;11;207;2;12;4;519.38;363;15;1765.89;1452;313.89
696;2023-11-22;5;398;4;9;2;69.39;47;5;131.84;94;37.84
697;2024-06-29;21;156;2;12;4;382.02;244;0;1528.08;976;552.08
698;2024-12-23;24;462;2;12;5;405.54;306;5;1926.32;1530;396.32
699;2023-02-11;7;243;2;2;1;522.78;346;0;522.78;346;176.78
700;2024-03-17;16;249;3;13;3;142.24;105;5;405.38;315;90.38
701;2023-02-03;17;138;1;1;1;439.51;310;15;373.58;310;63.58
702;2025-04-27;11;244;1;11;1;519.38;363;0;519.38;363;156.38
703;2024-05-26;6;237;5;15;1;125.45;96;15;106.63;96;10.63
704;2024-06-12;11;356;3;8;2;519.38;363;0;1038.76;726;312.76
705;2025-10-30;21;50;3;3;5;382.02;244;0;1910.1;1220;690.1
706;2025-07-16;20;250;5;10;3;479.99;293;0;1439.97;879;560.97
707;2024-07-01;11;453;5;15;5;519.38;363;10;2337.21;1815;522.21
708;2024-08-29;15;81;2;2;5;74.85;55;10;336.82;275;61.82
709;2023-03-16;21;322;2;7;1;382.02;244;10;343.82;244;99.82
710;2023-02-11;15;89;5;5;2;74.85;55;5;142.21;110;32.21
711;2025-09-01;25;171;2;7;4;978.48;682;5;3718.22;2728;990.22
712;2023-07-03;12;42;5;10;2;181.86;114;0;363.72;228;135.72
713;2023-03-24;24;176;2;12;5;405.54;306;5;1926.32;1530;396.32
714;2023-09-15;16;428;4;9;1;142.24;105;0;142.24;105;37.24
715;2023-02-16;8;67;1;11;2;919.26;614;10;1654.67;1228;426.67
716;2025-12-20;8;336;4;14;4;919.26;614;10;3309.34;2456;853.34
717;2025-11-15;9;349;3;3;2;316.86;233;0;633.72;466;167.72
718;2025-05-29;25;339;5;5;4;978.48;682;0;3913.92;2728;1185.92
719;2025-11-29;15;61;4;14;1;74.85;55;10;67.36;55;12.36
720;2025-02-20;8;388;5;10;4;919.26;614;5;3493.19;2456;1037.19
721;2023-07-06;12;287;5;5;1;181.86;114;0;181.86;114;67.86
722;2023-09-05;18;379;2;2;3;377.84;282;0;1133.52;846;287.52
723;2024-09-05;5;373;1;1;3;69.39;47;0;208.17;141;67.17
724;2025-04-26;22;92;5;15;3;96.8;77;10;261.36;231;30.36
725;2024-03-07;1;171;2;2;1;242.37;174;5;230.25;174;56.25
726;2024-05-27;25;153;1;1;1;978.48;682;10;880.63;682;198.63
727;2023-07-24;24;11;1;1;4;405.54;306;15;1378.84;1224;154.84
728;2023-01-12;19;365;2;2;5;244.74;140;0;1223.7;700;523.7
